anio,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,2,3,8.0,5807213.22
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,2,4,1.0,659233.15
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,3,2,2.0,1359435.45
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,3,3,8.0,5748833.21
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,3,4,2.0,1154734.49
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,4,2,1.0,510221.03
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,4,3,2.0,1996854.89
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,4,4,1.0,851865.93
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,5,3,1.0,1146515.1
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,5,4,3.0,3607389.79
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,6,4,2.0,3413914.5
2026,1,01,Aguascalientes,1,Aguascalientes,1,2,3,1,2,2,6,5,1.0,1615381.37
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,1,1,,4.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,1,2,,18.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,1,3,,5.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,1,4,,2.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,2,1,,13.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,2,2,,44.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,2,3,,17.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,2,4,,17.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,2,5,,9.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,1,2,6,,7.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,1,1,,5.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,1,2,,7.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,1,3,,4.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,1,4,,1.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,2,1,,9.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,2,2,,46.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,2,3,,16.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,2,4,,5.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,2,5,,1.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,2,6,,2.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,3,1,2,2,3,2,,2.0,0.0
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,4,1,1,2,3,2,1.0,443391.82
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,1,3,3,1.0,618347.56
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,1,4,3,1.0,903591.02
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,1,6,3,1.0,319304.54
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,2,2,2,1.0,382926.66
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,2,4,2,1.0,687062.64
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,2,4,3,2.0,1902272.31
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,2,5,3,3.0,2277037.39
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,2,6,2,1.0,495859.65
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,2,6,3,5.0,4945126.25
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,1,2,6,4,4.0,6459081.95
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,2,3,1.0,494668.65
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,3,2,1.0,502565.06
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,3,3,1.0,555410.25
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,4,2,1.0,704824.37
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,4,3,1.0,838369.36
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,4,4,1.0,1015984.91
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,5,3,1.0,896969.24
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,5,4,1.0,1715149.56
2026,1,01,Aguascalientes,1,Aguascalientes,1,4,7,1,2,2,6,2,1.0,511313.65
2026,1,01,Aguascalientes,10,El Llano,1,3,1,2,1,1,2,,1.0,0.0
2026,1,01,Aguascalientes,10,El Llano,1,3,1,2,1,2,4,,2.0,0.0
2026,1,01,Aguascalientes,10,El Llano,1,3,1,2,2,2,2,,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,2,1,,1,4,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,2,2,2,1,3,1.0,281646.73
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,1,1,3,2.0,892160.89
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,1,2,2,5.0,3315017.78
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,1,2,3,4.0,2633764.35
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,1,3,2,1.0,667927.38
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,1,3,3,3.0,2131147.69
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,1,4,3,2.0,1770052.74
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,1,6,3,1.0,993374.68
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,1,2,1.0,634793.15
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,1,3,3.0,1292455.08
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,2,2,5.0,3361567.15
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,2,3,3.0,1646229.48
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,3,2,1.0,700465.13
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,3,3,3.0,2236573.98
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,4,3,2.0,1719274.11
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,4,4,1.0,918362.25
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,4,5,1.0,997130.92
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,1,2,6,4,3.0,4859267.56
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,1,2,2,2.0,1354293.81
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,1,2,3,7.0,2893983.36
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,1,3,2,2.0,1399515.64
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,1,3,3,1.0,741079.75
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,1,2,1.0,616354.67
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,1,3,1.0,590498.78
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,2,2,8.0,5404635.71
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,2,3,8.0,3905099.22
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,2,4,2.0,1267115.31
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,3,2,1.0,703838.91
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,3,3,6.0,4202882.07
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,4,3,2.0,1723241.84
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,6,3,1.0,400002.2
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,2,6,5,1.0,2203449.17
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,1,2,1,2,3,1,3,1.0,223824.4
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,1,2,2,1.0,650148.39
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,1,2,3,1.0,675115.55
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,1,3,3,1.0,750791.69
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,1,4,3,1.0,535232.19
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,2,2,2,1.0,649487.56
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,2,2,3,1.0,616760.63
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,2,2,4,1.0,593781.92
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,1,2,5,2,1.0,613925.88
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,2,1,2,2,2.0,1276885.43
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,2,1,2,3,1.0,645009.41
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,2,1,3,3,1.0,446159.24
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,2,2,1,3,2.0,629552.67
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,2,2,2,2,1.0,660569.04
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,2,3,1,2,2,2,4,1.0,637821.01
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,1,1,2,,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,1,2,1,,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,1,2,2,,3.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,1,2,3,,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,1,2,4,,4.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,2,2,1,,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,2,2,2,,2.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,2,2,4,,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,3,1,2,2,2,5,,1.0,0.0
2026,1,01,Aguascalientes,11,San Francisco de los Romo,1,4,7,1,1,1,2,1,1.0,339243.81
2026,1,01,Aguascalientes,2,Asientos,1,3,1,2,1,1,2,,1.0,0.0
2026,1,01,Aguascalientes,2,Asientos,1,3,1,2,1,1,3,,1.0,0.0
2026,1,01,Aguascalientes,2,Asientos,1,3,1,2,1,2,1,,1.0,0.0
2026,1,01,Aguascalientes,2,Asientos,1,3,1,2,1,2,2,,3.0,0.0
2026,1,01,Aguascalientes,2,Asientos,1,3,1,2,1,2,3,,4.0,0.0
2026,1,01,Aguascalientes,2,Asientos,1,3,1,2,1,2,4,,3.0,0.0
2026,1,01,Aguascalientes,2,Asientos,1,3,1,2,2,2,3,,2.0,0.0
2026,1,01,Aguascalientes,3,Calvillo,1,3,1,2,2,2,2,,1.0,0.0
2026,1,01,Aguascalientes,4,Cos�o,1,3,1,2,1,2,3,,1.0,0.0
2026,1,01,Aguascalientes,4,Cos�o,1,3,1,2,1,2,4,,1.0,0.0
2026,1,01,Aguascalientes,4,Cos�o,1,3,1,2,2,2,2,,2.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,,1,4,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,,1,5,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,,6,4,2.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,,6,5,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,2,1,4,1.0,647303.26
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,2,4,4,2.0,1337829.99
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,2,5,4,1.0,599767.9
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,2,6,4,4.0,7985274.08
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,1,2,6,5,1.0,911975.63
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,,1,4,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,,1,5,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,,5,4,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,,6,4,2.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,1,1,4,1.0,585767.13
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,1,3,4,1.0,773363.85
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,2,6,4,1.0,1763170.13
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,2,2,2,6,5,1.0,2694780.02
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,1,1,3,1.0,588521.75
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,1,2,3,4.0,2569323.8
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,1,2,4,2.0,1338575.28
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,1,3,3,2.0,1475449.05
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,1,3,4,2.0,1497743.95
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,1,4,3,1.0,824308.15
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,1,5,4,2.0,2845757.5
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,2,1,3,1.0,631166.84
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,2,2,3,1.0,355186.07
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,2,5,3,1.0,824658.09
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,2,5,4,4.0,4556415.73
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,1,2,6,4,3.0,4576033.06
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,2,1,1,3,1.0,424145.91
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,2,1,2,3,3.0,1233280.22
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,2,1,2,4,2.0,1254246.19
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,2,1,3,3,1.0,130815.72
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,2,1,3,4,2.0,1412259.57
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,2,2,2,3,3.0,777738.03
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,1,2,1,2,2,5,4,1.0,1364585.29
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,2,1,2,5,4,1.0,812714.77
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,2,1,2,6,4,2.0,3569765.72
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,2,2,1,3,4,1.0,703329.9
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,2,2,2,3,4,1.0,362106.63
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,2,2,2,6,4,1.0,2115484.45
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,1,1,1,3,2.0,1121920.91
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,1,1,3,3,1.0,787398.28
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,1,2,4,4,2.0,1635522.24
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,1,2,6,3,1.0,927898.63
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,2,1,2,2,1.0,595513.39
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,2,1,2,3,1.0,648736.85
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,2,1,2,4,2.0,1055029.79
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,2,2,1,4,1.0,603776.32
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,2,3,1,2,2,5,4,1.0,675960.29
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,1,1,,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,1,2,,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,1,3,,2.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,1,4,,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,2,1,,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,2,2,,2.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,2,3,,4.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,2,4,,2.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,2,5,,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,1,2,6,,2.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,2,2,1,,4.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,2,2,2,,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,3,1,2,2,2,3,,1.0,0.0
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,4,7,1,1,2,4,2,1.0,575659.25
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,4,7,1,1,2,5,4,1.0,1430349.51
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,4,7,1,1,2,6,3,1.0,711623.14
2026,1,01,Aguascalientes,5,Jes�s Mar�a,1,4,7,1,1,2,6,4,1.0,1848198.35
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,1,1,1,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,1,1,3,,2.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,1,1,4,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,1,2,1,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,1,2,2,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,1,2,3,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,2,1,2,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,2,1,3,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,2,2,1,,1.0,0.0
2026,1,01,Aguascalientes,6,Pabell�n de Arteaga,1,3,1,2,2,2,2,,4.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,2,3,1,1,2,2,3,1.0,691974.71
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,2,3,1,2,2,4,3,1.0,274783.24
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,3,1,2,1,1,2,,1.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,3,1,2,1,1,4,,1.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,3,1,2,1,2,2,,5.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,3,1,2,1,2,3,,1.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,3,1,2,1,2,6,,1.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,3,1,2,2,2,1,,1.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,3,1,2,2,2,3,,1.0,0.0
2026,1,01,Aguascalientes,7,Rinc�n de Romos,1,4,7,1,1,1,3,2,1.0,448225.93
2026,1,01,Aguascalientes,8,San Jos� de Gracia,1,3,1,2,1,2,2,,1.0,0.0
2026,1,01,Aguascalientes,9,Tepezal�,1,3,1,2,1,2,2,,2.0,0.0
2026,1,01,Aguascalientes,9,Tepezal�,1,3,1,2,1,2,4,,1.0,0.0
2026,1,01,Aguascalientes,9,Tepezal�,1,3,1,2,2,2,2,,1.0,0.0
2026,1,02,Baja California,,No distribuido,4,3,1,1,,,,,0.0,44200.0
2026,1,02,Baja California,001,Ensenada,2,1,2,1,1,2,1,6,1.0,14641200.0
2026,1,02,Baja California,001,Ensenada,2,1,2,1,1,2,6,5,1.0,3185940.0
2026,1,02,Baja California,001,Ensenada,2,1,2,1,2,2,1,5,1.0,2588000.0
2026,1,02,Baja California,001,Ensenada,2,1,2,1,2,2,3,5,1.0,1820363.0
2026,1,02,Baja California,001,Ensenada,2,1,5,1,1,2,1,5,1.0,2048900.0
2026,1,02,Baja California,001,Ensenada,2,1,5,1,1,2,5,6,1.0,3200000.0
2026,1,02,Baja California,001,Ensenada,2,1,5,1,1,2,6,6,1.0,3440000.0
2026,1,02,Baja California,001,Ensenada,2,2,3,1,1,2,6,5,1.0,2500000.0
2026,1,02,Baja California,001,Ensenada,2,2,3,1,1,3,3,4,1.0,1307700.0
2026,1,02,Baja California,001,Ensenada,2,2,3,1,2,2,3,3,1.0,800000.0
2026,1,02,Baja California,001,Ensenada,2,2,3,1,2,2,3,4,1.0,1250000.0
2026,1,02,Baja California,001,Ensenada,2,4,4,1,2,2,2,5,1.0,897321.0
2026,1,02,Baja California,001,Ensenada,2,4,6,1,1,2,4,4,1.0,1365000.0
2026,1,02,Baja California,001,Ensenada,2,4,6,1,2,2,2,5,1.0,770236.0
2026,1,02,Baja California,001,Ensenada,2,4,6,1,2,2,4,4,1.0,600000.0
2026,1,02,Baja California,001,Ensenada,2,4,6,1,2,3,3,6,1.0,700000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,2,1,2,4,5,1.0,3307000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,2,1,3,1,5,1.0,911550.0
2026,1,02,Baja California,002,Mexicali,2,1,2,2,2,2,4,5,1.0,3929000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,1,1,4,1.0,666291.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,1,3,4,1.0,1720000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,1,4,5,1.0,1400000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,1,6,5,1.0,3521500.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,1,4,1.0,1400000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,1,5,3.0,10363800.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,1,6,1.0,5495000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,3,4,3.0,3235876.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,3,5,5.0,12461617.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,4,4,3.0,4934200.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,4,5,5.0,13914418.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,5,5,3.0,7801600.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,5,6,1.0,4100000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,6,4,1.0,1795140.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,6,5,1.0,4253400.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,2,6,6,6.0,34419553.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,3,1,5,1.0,2650000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,3,3,4,1.0,1463400.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,3,6,4,1.0,1804500.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,1,3,6,6,1.0,5500000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,1,4,5,1.0,1911535.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,1,4,2.0,3115000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,1,5,2.0,3436750.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,1,6,1.0,4310400.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,2,4,1.0,1153800.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,3,4,2.0,3551000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,3,5,1.0,1589162.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,4,4,1.0,1500000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,4,5,2.0,4429128.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,5,5,2.0,5809469.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,5,6,1.0,8000000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,6,4,2.0,4390182.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,2,6,6,2.0,10370949.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,3,1,6,1.0,4505000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,3,4,5,1.0,1380000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,3,5,4,1.0,1400000.0
2026,1,02,Baja California,002,Mexicali,2,1,2,1,2,3,6,6,1.0,3376853.0
2026,1,02,Baja California,002,Mexicali,2,2,3,2,1,1,3,4,1.0,1291000.0
2026,1,02,Baja California,002,Mexicali,2,2,3,2,1,1,4,5,1.0,1735000.0
2026,1,02,Baja California,002,Mexicali,2,2,3,2,1,2,2,4,1.0,1403261.0
2026,1,02,Baja California,002,Mexicali,2,2,3,2,1,2,2,5,1.0,1600000.0
